S 645880,4 miss eviction 
L 606160,4 miss eviction 
S 645980,4 miss eviction 
L 606164,4 hit 
S 645a80,4 miss eviction 
L 606168,4 hit 
S 645b80,4 miss eviction 
L 60616c,4 hit 
S 645c80,4 miss eviction 
L 606170,4 hit 
S 645d80,4 miss eviction 
L 606174,4 hit 
S 645e80,4 miss eviction 
L 606178,4 hit 
S 645f80,4 miss eviction 
L 60617c,4 hit 
S 646080,4 miss eviction 
L 606180,4 miss eviction 
S 646180,4 miss eviction 
L 606184,4 miss eviction 
S 646280,4 miss eviction 
L 606188,4 hit 
S 646380,4 miss eviction 
L 60618c,4 hit 
S 646480,4 miss eviction 
L 606190,4 hit 
S 646580,4 miss eviction 
L 606194,4 miss eviction 
S 646680,4 miss eviction 
L 606198,4 hit 
S 646780,4 miss eviction 
L 60619c,4 hit 
S 646880,4 miss eviction 
L 6061a0,4 miss eviction 
S 646980,4 miss eviction 
L 6061a4,4 hit 
S 646a80,4 miss eviction 
L 6061a8,4 hit 
S 646b80,4 miss eviction 
L 6061ac,4 hit 
S 646c80,4 miss eviction 
L 6061b0,4 hit 
S 646d80,4 miss eviction 
L 6061b4,4 hit 
S 646e80,4 miss eviction 
L 6061b8,4 hit 
S 646f80,4 miss eviction 
L 6061bc,4 hit 
S 647080,4 miss eviction 
L 6061c0,4 miss eviction 
S 647180,4 miss eviction 
L 6061c4,4 hit 
S 647280,4 miss eviction 
L 6061c8,4 hit 
S 647380,4 miss eviction 
L 6061cc,4 hit 
S 647480,4 miss eviction 
L 6061d0,4 hit 
S 647580,4 miss eviction 
L 6061d4,4 hit 
S 647680,4 miss eviction 
L 6061d8,4 hit 
S 647780,4 miss eviction 
L 6061dc,4 hit 
S 647880,4 miss eviction 
L 6061e0,4 miss eviction 
S 647980,4 miss eviction 
L 6061e4,4 hit 
S 647a80,4 miss eviction 
L 6061e8,4 hit 
S 647b80,4 miss eviction 
L 6061ec,4 hit 
S 647c80,4 miss eviction 
L 6061f0,4 hit 
S 647d80,4 miss eviction 
L 6061f4,4 hit 
S 647e80,4 miss eviction 
L 6061f8,4 hit 
S 647f80,4 miss eviction 
L 6061fc,4 hit 
S 648080,4 miss eviction 
L 606200,4 miss eviction 
S 648180,4 miss eviction 
L 606204,4 hit 
S 648280,4 miss eviction 
L 606208,4 hit 
S 648380,4 miss eviction 
L 60620c,4 hit 
S 648480,4 miss eviction 
L 606210,4 hit 
S 648580,4 miss eviction 
L 606214,4 hit 
S 648680,4 miss eviction 
L 606218,4 hit 
S 648780,4 miss eviction 
L 60621c,4 hit 
S 648880,4 miss eviction 
L 606220,4 miss eviction 
S 648980,4 miss eviction 
L 606224,4 hit 
S 648a80,4 miss eviction 
L 606228,4 hit 
S 648b80,4 miss eviction 
L 60622c,4 hit 
S 648c80,4 miss eviction 
L 606230,4 hit 
S 648d80,4 miss eviction 
L 606234,4 hit 
S 648e80,4 miss eviction 
L 606238,4 hit 
S 648f80,4 miss eviction 
L 60623c,4 hit 
S 649080,4 miss eviction 
L 606240,4 miss eviction 
S 645184,4 miss eviction 
L 606244,4 hit 
S 645284,4 miss eviction 
L 606248,4 hit 
S 645384,4 miss eviction 
L 60624c,4 hit 
S 645484,4 miss eviction 
L 606250,4 hit 
S 645584,4 miss eviction 
L 606254,4 hit 
S 645684,4 miss eviction 
L 606258,4 hit 
S 645784,4 miss eviction 
L 60625c,4 hit 
S 645884,4 miss eviction 
L 606260,4 miss eviction 
S 645984,4 miss eviction 
L 606264,4 hit 
S 645a84,4 miss eviction 
L 606268,4 hit 
S 645b84,4 miss eviction 
L 60626c,4 hit 
S 645c84,4 miss eviction 
L 606270,4 hit 
S 645d84,4 miss eviction 
L 606274,4 hit 
S 645e84,4 miss eviction 
L 606278,4 hit 
S 645f84,4 miss eviction 
L 60627c,4 hit 
S 646084,4 miss eviction 
L 606280,4 miss eviction 
S 646184,4 miss eviction 
L 606284,4 hit 
S 646284,4 miss eviction 
L 606288,4 miss eviction 
S 646384,4 miss eviction 
L 60628c,4 hit 
S 646484,4 miss eviction 
L 606290,4 hit 
S 646584,4 miss eviction 
L 606294,4 hit 
S 646684,4 miss eviction 
L 606298,4 miss eviction 
S 646784,4 miss eviction 
L 60629c,4 hit 
S 646884,4 miss eviction 
L 6062a0,4 miss eviction 
S 646984,4 miss eviction 
L 6062a4,4 hit 
S 646a84,4 miss eviction 
L 6062a8,4 hit 
S 646b84,4 miss eviction 
L 6062ac,4 hit 
S 646c84,4 miss eviction 
L 6062b0,4 hit 
S 646d84,4 miss eviction 
L 6062b4,4 hit 
S 646e84,4 miss eviction 
L 6062b8,4 hit 
S 646f84,4 miss eviction 
L 6062bc,4 hit 
S 647084,4 miss eviction 
L 6062c0,4 miss eviction 
S 647184,4 miss eviction 
L 6062c4,4 hit 
S 647284,4 miss eviction 
L 6062c8,4 hit 
S 647384,4 miss eviction 
L 6062cc,4 hit 
S 647484,4 miss eviction 
L 6062d0,4 hit 
S 647584,4 miss eviction 
L 6062d4,4 hit 
S 647684,4 miss eviction 
L 6062d8,4 hit 
S 647784,4 miss eviction 
L 6062dc,4 hit 
S 647884,4 miss eviction 
L 6062e0,4 miss eviction 
S 647984,4 miss eviction 
L 6062e4,4 hit 
S 647a84,4 miss eviction 
L 6062e8,4 hit 
S 647b84,4 miss eviction 
L 6062ec,4 hit 
S 647c84,4 miss eviction 
L 6062f0,4 hit 
S 647d84,4 miss eviction 
L 6062f4,4 hit 
S 647e84,4 miss eviction 
L 6062f8,4 hit 
S 647f84,4 miss eviction 
L 6062fc,4 hit 
S 648084,4 miss eviction 
L 606300,4 miss eviction 
S 648184,4 miss eviction 
L 606304,4 hit 
S 648284,4 miss eviction 
L 606308,4 hit 
S 648384,4 miss eviction 
L 60630c,4 hit 
S 648484,4 miss eviction 
L 606310,4 hit 
S 648584,4 miss eviction 
L 606314,4 hit 
S 648684,4 miss eviction 
L 606318,4 hit 
S 648784,4 miss eviction 
L 60631c,4 hit 
S 648884,4 miss eviction 
L 606320,4 miss eviction 
S 648984,4 miss eviction 
L 606324,4 hit 
S 648a84,4 miss eviction 
L 606328,4 hit 
S 648b84,4 miss eviction 
L 60632c,4 hit 
S 648c84,4 miss eviction 
L 606330,4 hit 
S 648d84,4 miss eviction 
L 606334,4 hit 
S 648e84,4 miss eviction 
L 606338,4 hit 
S 648f84,4 miss eviction 
L 60633c,4 hit 
S 649084,4 miss eviction 
L 606340,4 miss eviction 
S 645188,4 miss eviction 
L 606344,4 hit 
S 645288,4 miss eviction 
L 606348,4 hit 
S 645388,4 miss eviction 
L 60634c,4 hit 
S 645488,4 miss eviction 
L 606350,4 hit 
S 645588,4 miss eviction 
L 606354,4 hit 
S 645688,4 miss eviction 
L 606358,4 hit 
S 645788,4 miss eviction 
L 60635c,4 hit 
S 645888,4 miss eviction 
L 606360,4 miss eviction 
S 645988,4 miss eviction 
L 606364,4 hit 
S 645a88,4 miss eviction 
L 606368,4 hit 
S 645b88,4 miss eviction 
L 60636c,4 hit 
S 645c88,4 miss eviction 
L 606370,4 hit 
S 645d88,4 miss eviction 
L 606374,4 hit 
S 645e88,4 miss eviction 
L 606378,4 hit 
S 645f88,4 miss eviction 
L 60637c,4 hit 
S 646088,4 miss eviction 
L 606380,4 miss eviction 
S 646188,4 miss eviction 
L 606384,4 hit 
S 646288,4 miss eviction 
L 606388,4 hit 
S 646388,4 miss eviction 
L 60638c,4 miss eviction 
S 646488,4 miss eviction 
L 606390,4 hit 
S 646588,4 miss eviction 
L 606394,4 hit 
S 646688,4 miss eviction 
L 606398,4 hit 
S 646788,4 miss eviction 
L 60639c,4 miss eviction 
S 646888,4 miss eviction 
L 6063a0,4 miss eviction 
S 646988,4 miss eviction 
L 6063a4,4 hit 
S 646a88,4 miss eviction 
L 6063a8,4 hit 
S 646b88,4 miss eviction 
L 6063ac,4 hit 
S 646c88,4 miss eviction 
L 6063b0,4 hit 
S 646d88,4 miss eviction 
L 6063b4,4 hit 
S 646e88,4 miss eviction 
L 6063b8,4 hit 
S 646f88,4 miss eviction 
L 6063bc,4 hit 
S 647088,4 miss eviction 
L 6063c0,4 miss eviction 
S 647188,4 miss eviction 
L 6063c4,4 hit 
S 647288,4 miss eviction 
L 6063c8,4 hit 
S 647388,4 miss eviction 
L 6063cc,4 hit 
S 647488,4 miss eviction 
L 6063d0,4 hit 
S 647588,4 miss eviction 
L 6063d4,4 hit 
S 647688,4 miss eviction 
L 6063d8,4 hit 
S 647788,4 miss eviction 
L 6063dc,4 hit 
S 647888,4 miss eviction 
L 6063e0,4 miss eviction 
S 647988,4 miss eviction 
L 6063e4,4 hit 
S 647a88,4 miss eviction 
L 6063e8,4 hit 
S 647b88,4 miss eviction 
L 6063ec,4 hit 
S 647c88,4 miss eviction 
L 6063f0,4 hit 
S 647d88,4 miss eviction 
L 6063f4,4 hit 
S 647e88,4 miss eviction 
L 6063f8,4 hit 
S 647f88,4 miss eviction 
L 6063fc,4 hit 
S 648088,4 miss eviction 
L 606400,4 miss eviction 
S 648188,4 miss eviction 
L 606404,4 hit 
S 648288,4 miss eviction 
L 606408,4 hit 
S 648388,4 miss eviction 
L 60640c,4 hit 
S 648488,4 miss eviction 
L 606410,4 hit 
S 648588,4 miss eviction 
L 606414,4 hit 
S 648688,4 miss eviction 
L 606418,4 hit 
S 648788,4 miss eviction 
L 60641c,4 hit 
S 648888,4 miss eviction 
L 606420,4 miss eviction 
S 648988,4 miss eviction 
L 606424,4 hit 
S 648a88,4 miss eviction 
L 606428,4 hit 
S 648b88,4 miss eviction 
L 60642c,4 hit 
S 648c88,4 miss eviction 
L 606430,4 hit 
S 648d88,4 miss eviction 
L 606434,4 hit 
S 648e88,4 miss eviction 
L 606438,4 hit 
S 648f88,4 miss eviction 
L 60643c,4 hit 
S 649088,4 miss eviction 
L 606440,4 miss eviction 
S 64518c,4 miss eviction 
L 606444,4 hit 
S 64528c,4 miss eviction 
L 606448,4 hit 
S 64538c,4 miss eviction 
L 60644c,4 hit 
S 64548c,4 miss eviction 
L 606450,4 hit 
S 64558c,4 miss eviction 
L 606454,4 hit 
S 64568c,4 miss eviction 
L 606458,4 hit 
S 64578c,4 miss eviction 
L 60645c,4 hit 
S 64588c,4 miss eviction 
L 606460,4 miss eviction 
S 64598c,4 miss eviction 
L 606464,4 hit 
S 645a8c,4 miss eviction 
L 606468,4 hit 
S 645b8c,4 miss eviction 
L 60646c,4 hit 
S 645c8c,4 miss eviction 
L 606470,4 hit 
S 645d8c,4 miss eviction 
L 606474,4 hit 
S 645e8c,4 miss eviction 
L 606478,4 hit 
S 645f8c,4 miss eviction 
L 60647c,4 hit 
S 64608c,4 miss eviction 
L 606480,4 miss eviction 
S 64618c,4 miss eviction 
L 606484,4 hit 
S 64628c,4 miss eviction 
L 606488,4 hit 
S 64638c,4 miss eviction 
L 60648c,4 hit 
S 64648c,4 miss eviction 
L 606490,4 miss eviction 
S 64658c,4 miss eviction 
L 606494,4 hit 
S 64668c,4 miss eviction 
L 606498,4 hit 
S 64678c,4 miss eviction 
L 60649c,4 hit 
S 64688c,4 miss eviction 
L 6064a0,4 miss eviction 
S 64698c,4 miss eviction 
L 6064a4,4 hit 
S 646a8c,4 miss eviction 
L 6064a8,4 hit 
S 646b8c,4 miss eviction 
L 6064ac,4 hit 
S 646c8c,4 miss eviction 
L 6064b0,4 hit 
S 646d8c,4 miss eviction 
L 6064b4,4 hit 
S 646e8c,4 miss eviction 
L 6064b8,4 hit 
S 646f8c,4 miss eviction 
L 6064bc,4 hit 
S 64708c,4 miss eviction 
L 6064c0,4 miss eviction 
S 64718c,4 miss eviction 
L 6064c4,4 hit 
S 64728c,4 miss eviction 
L 6064c8,4 hit 
S 64738c,4 miss eviction 
L 6064cc,4 hit 
S 64748c,4 miss eviction 
L 6064d0,4 hit 
S 64758c,4 miss eviction 
L 6064d4,4 hit 
S 64768c,4 miss eviction 
L 6064d8,4 hit 
S 64778c,4 miss eviction 
L 6064dc,4 hit 
S 64788c,4 miss eviction 
L 6064e0,4 miss eviction 
S 64798c,4 miss eviction 
L 6064e4,4 hit 
S 647a8c,4 miss eviction 
L 6064e8,4 hit 
S 647b8c,4 miss eviction 
L 6064ec,4 hit 
S 647c8c,4 miss eviction 
L 6064f0,4 hit 
S 647d8c,4 miss eviction 
L 6064f4,4 hit 
S 647e8c,4 miss eviction 
L 6064f8,4 hit 
S 647f8c,4 miss eviction 
L 6064fc,4 hit 
S 64808c,4 miss eviction 
L 606500,4 miss eviction 
S 64818c,4 miss eviction 
L 606504,4 hit 
S 64828c,4 miss eviction 
L 606508,4 hit 
S 64838c,4 miss eviction 
L 60650c,4 hit 
S 64848c,4 miss eviction 
L 606510,4 hit 
S 64858c,4 miss eviction 
L 606514,4 hit 
S 64868c,4 miss eviction 
L 606518,4 hit 
S 64878c,4 miss eviction 
L 60651c,4 hit 
S 64888c,4 miss eviction 
L 606520,4 miss eviction 
S 64898c,4 miss eviction 
L 606524,4 hit 
S 648a8c,4 miss eviction 
L 606528,4 hit 
S 648b8c,4 miss eviction 
L 60652c,4 hit 
S 648c8c,4 miss eviction 
L 606530,4 hit 
S 648d8c,4 miss eviction 
L 606534,4 hit 
S 648e8c,4 miss eviction 
L 606538,4 hit 
S 648f8c,4 miss eviction 
L 60653c,4 hit 
S 64908c,4 miss eviction 
L 606540,4 miss eviction 
S 645190,4 miss eviction 
L 606544,4 hit 
S 645290,4 miss eviction 
L 606548,4 hit 
S 645390,4 miss eviction 
L 60654c,4 hit 
S 645490,4 miss eviction 
L 606550,4 hit 
S 645590,4 miss eviction 
L 606554,4 hit 
S 645690,4 miss eviction 
L 606558,4 hit 
S 645790,4 miss eviction 
L 60655c,4 hit 
S 645890,4 miss eviction 
L 606560,4 miss eviction 
S 645990,4 miss eviction 
L 606564,4 hit 
S 645a90,4 miss eviction 
L 606568,4 hit 
S 645b90,4 miss eviction 
L 60656c,4 hit 
S 645c90,4 miss eviction 
L 606570,4 hit 
S 645d90,4 miss eviction 
L 606574,4 hit 
S 645e90,4 miss eviction 
L 606578,4 hit 
S 645f90,4 miss eviction 
L 60657c,4 hit 
S 646090,4 miss eviction 
L 606580,4 miss eviction 
S 646190,4 miss eviction 
L 606584,4 miss eviction 
S 646290,4 miss eviction 
L 606588,4 hit 
S 646390,4 miss eviction 
L 60658c,4 hit 
S 646490,4 miss eviction 
L 606590,4 hit 
S 646590,4 miss eviction 
L 606594,4 miss eviction 
S 646690,4 miss eviction 
L 606598,4 hit 
S 646790,4 miss eviction 
L 60659c,4 hit 
S 646890,4 miss eviction 
L 6065a0,4 miss eviction 
S 646990,4 miss eviction 
L 6065a4,4 hit 
S 646a90,4 miss eviction 
L 6065a8,4 hit 
S 646b90,4 miss eviction 
L 6065ac,4 hit 
S 646c90,4 miss eviction 
L 6065b0,4 hit 
S 646d90,4 miss eviction 
L 6065b4,4 hit 
S 646e90,4 miss eviction 
L 6065b8,4 hit 
S 646f90,4 miss eviction 
L 6065bc,4 hit 
S 647090,4 miss eviction 
L 6065c0,4 miss eviction 
S 647190,4 miss eviction 
L 6065c4,4 hit 
S 647290,4 miss eviction 
L 6065c8,4 hit 
S 647390,4 miss eviction 
L 6065cc,4 hit 
S 647490,4 miss eviction 
L 6065d0,4 hit 
S 647590,4 miss eviction 
L 6065d4,4 hit 
S 647690,4 miss eviction 
L 6065d8,4 hit 
S 647790,4 miss eviction 
L 6065dc,4 hit 
S 647890,4 miss eviction 
L 6065e0,4 miss eviction 
S 647990,4 miss eviction 
L 6065e4,4 hit 
S 647a90,4 miss eviction 
L 6065e8,4 hit 
S 647b90,4 miss eviction 
L 6065ec,4 hit 
S 647c90,4 miss eviction 
L 6065f0,4 hit 
S 647d90,4 miss eviction 
L 6065f4,4 hit 
S 647e90,4 miss eviction 
L 6065f8,4 hit 
S 647f90,4 miss eviction 
L 6065fc,4 hit 
S 648090,4 miss eviction 
L 606600,4 miss eviction 
S 648190,4 miss eviction 
L 606604,4 hit 
S 648290,4 miss eviction 
L 606608,4 hit 
S 648390,4 miss eviction 
L 60660c,4 hit 
S 648490,4 miss eviction 
L 606610,4 hit 
S 648590,4 miss eviction 
L 606614,4 hit 
S 648690,4 miss eviction 
L 606618,4 hit 
S 648790,4 miss eviction 
L 60661c,4 hit 
S 648890,4 miss eviction 
L 606620,4 miss eviction 
S 648990,4 miss eviction 
L 606624,4 hit 
S 648a90,4 miss eviction 
L 606628,4 hit 
S 648b90,4 miss eviction 
L 60662c,4 hit 
S 648c90,4 miss eviction 
L 606630,4 hit 
S 648d90,4 miss eviction 
L 606634,4 hit 
S 648e90,4 miss eviction 
L 606638,4 hit 
S 648f90,4 miss eviction 
L 60663c,4 hit 
S 649090,4 miss eviction 
L 606640,4 miss eviction 
S 645194,4 miss eviction 
L 606644,4 hit 
S 645294,4 miss eviction 
L 606648,4 hit 
S 645394,4 miss eviction 
L 60664c,4 hit 
S 645494,4 miss eviction 
L 606650,4 hit 
S 645594,4 miss eviction 
L 606654,4 hit 
S 645694,4 miss eviction 
L 606658,4 hit 
S 645794,4 miss eviction 
L 60665c,4 hit 
S 645894,4 miss eviction 
L 606660,4 miss eviction 
S 645994,4 miss eviction 
L 606664,4 hit 
S 645a94,4 miss eviction 
L 606668,4 hit 
S 645b94,4 miss eviction 
L 60666c,4 hit 
S 645c94,4 miss eviction 
L 606670,4 hit 
S 645d94,4 miss eviction 
L 606674,4 hit 
S 645e94,4 miss eviction 
L 606678,4 hit 
S 645f94,4 miss eviction 
L 60667c,4 hit 
S 646094,4 miss eviction 
L 606680,4 miss eviction 
S 646194,4 miss eviction 
L 606684,4 hit 
S 646294,4 miss eviction 
L 606688,4 miss eviction 
S 646394,4 miss eviction 
L 60668c,4 hit 
S 646494,4 miss eviction 
L 606690,4 hit 
S 646594,4 miss eviction 
L 606694,4 hit 
S 646694,4 miss eviction 
L 606698,4 miss eviction 
S 646794,4 miss eviction 
L 60669c,4 hit 
S 646894,4 miss eviction 
L 6066a0,4 miss eviction 
S 646994,4 miss eviction 
L 6066a4,4 hit 
S 646a94,4 miss eviction 
L 6066a8,4 hit 
S 646b94,4 miss eviction 
L 6066ac,4 hit 
S 646c94,4 miss eviction 
L 6066b0,4 hit 
S 646d94,4 miss eviction 
L 6066b4,4 hit 
S 646e94,4 miss eviction 
L 6066b8,4 hit 
S 646f94,4 miss eviction 
L 6066bc,4 hit 
S 647094,4 miss eviction 
L 6066c0,4 miss eviction 
S 647194,4 miss eviction 
L 6066c4,4 hit 
S 647294,4 miss eviction 
L 6066c8,4 hit 
S 647394,4 miss eviction 
L 6066cc,4 hit 
S 647494,4 miss eviction 
L 6066d0,4 hit 
S 647594,4 miss eviction 
L 6066d4,4 hit 
S 647694,4 miss eviction 
L 6066d8,4 hit 
S 647794,4 miss eviction 
L 6066dc,4 hit 
S 647894,4 miss eviction 
L 6066e0,4 miss eviction 
S 647994,4 miss eviction 
L 6066e4,4 hit 
S 647a94,4 miss eviction 
L 6066e8,4 hit 
S 647b94,4 miss eviction 
L 6066ec,4 hit 
S 647c94,4 miss eviction 
L 6066f0,4 hit 
S 647d94,4 miss eviction 
L 6066f4,4 hit 
S 647e94,4 miss eviction 
L 6066f8,4 hit 
S 647f94,4 miss eviction 
L 6066fc,4 hit 
S 648094,4 miss eviction 
L 606700,4 miss eviction 
S 648194,4 miss eviction 
L 606704,4 hit 
S 648294,4 miss eviction 
L 606708,4 hit 
S 648394,4 miss eviction 
L 60670c,4 hit 
S 648494,4 miss eviction 
L 606710,4 hit 
S 648594,4 miss eviction 
L 606714,4 hit 
S 648694,4 miss eviction 
L 606718,4 hit 
S 648794,4 miss eviction 
L 60671c,4 hit 
S 648894,4 miss eviction 
L 606720,4 miss eviction 
S 648994,4 miss eviction 
L 606724,4 hit 
S 648a94,4 miss eviction 
L 606728,4 hit 
S 648b94,4 miss eviction 
L 60672c,4 hit 
S 648c94,4 miss eviction 
L 606730,4 hit 
S 648d94,4 miss eviction 
L 606734,4 hit 
S 648e94,4 miss eviction 
L 606738,4 hit 
S 648f94,4 miss eviction 
L 60673c,4 hit 
S 649094,4 miss eviction 
L 606740,4 miss eviction 
S 645198,4 miss eviction 
L 606744,4 hit 
S 645298,4 miss eviction 
L 606748,4 hit 
S 645398,4 miss eviction 
L 60674c,4 hit 
S 645498,4 miss eviction 
L 606750,4 hit 
S 645598,4 miss eviction 
L 606754,4 hit 
S 645698,4 miss eviction 
L 606758,4 hit 
S 645798,4 miss eviction 
L 60675c,4 hit 
S 645898,4 miss eviction 
L 606760,4 miss eviction 
S 645998,4 miss eviction 
L 606764,4 hit 
S 645a98,4 miss eviction 
L 606768,4 hit 
S 645b98,4 miss eviction 
L 60676c,4 hit 
S 645c98,4 miss eviction 
L 606770,4 hit 
S 645d98,4 miss eviction 
L 606774,4 hit 
S 645e98,4 miss eviction 
L 606778,4 hit 
S 645f98,4 miss eviction 
L 60677c,4 hit 
S 646098,4 miss eviction 
L 606780,4 miss eviction 
S 646198,4 miss eviction 
L 606784,4 hit 
S 646298,4 miss eviction 
L 606788,4 hit 
S 646398,4 miss eviction 
L 60678c,4 miss eviction 
S 646498,4 miss eviction 
L 606790,4 hit 
S 646598,4 miss eviction 
L 606794,4 hit 
S 646698,4 miss eviction 
L 606798,4 hit 
S 646798,4 miss eviction 
L 60679c,4 miss eviction 
S 646898,4 miss eviction 
L 6067a0,4 miss eviction 
S 646998,4 miss eviction 
L 6067a4,4 hit 
S 646a98,4 miss eviction 
L 6067a8,4 hit 
S 646b98,4 miss eviction 
L 6067ac,4 hit 
S 646c98,4 miss eviction 
L 6067b0,4 hit 
S 646d98,4 miss eviction 
L 6067b4,4 hit 
S 646e98,4 miss eviction 
L 6067b8,4 hit 
S 646f98,4 miss eviction 
L 6067bc,4 hit 
S 647098,4 miss eviction 
L 6067c0,4 miss eviction 
S 647198,4 miss eviction 
L 6067c4,4 hit 
S 647298,4 miss eviction 
L 6067c8,4 hit 
S 647398,4 miss eviction 
L 6067cc,4 hit 
S 647498,4 miss eviction 
L 6067d0,4 hit 
S 647598,4 miss eviction 
L 6067d4,4 hit 
S 647698,4 miss eviction 
L 6067d8,4 hit 
S 647798,4 miss eviction 
L 6067dc,4 hit 
S 647898,4 miss eviction 
L 6067e0,4 miss eviction 
S 647998,4 miss eviction 
L 6067e4,4 hit 
S 647a98,4 miss eviction 
L 6067e8,4 hit 
S 647b98,4 miss eviction 
L 6067ec,4 hit 
S 647c98,4 miss eviction 
L 6067f0,4 hit 
S 647d98,4 miss eviction 
L 6067f4,4 hit 
S 647e98,4 miss eviction 
L 6067f8,4 hit 
S 647f98,4 miss eviction 
L 6067fc,4 hit 
S 648098,4 miss eviction 
L 606800,4 miss eviction 
S 648198,4 miss eviction 
L 606804,4 hit 
S 648298,4 miss eviction 
L 606808,4 hit 
S 648398,4 miss eviction 
L 60680c,4 hit 
S 648498,4 miss eviction 
L 606810,4 hit 
S 648598,4 miss eviction 
L 606814,4 hit 
S 648698,4 miss eviction 
L 606818,4 hit 
S 648798,4 miss eviction 
L 60681c,4 hit 
S 648898,4 miss eviction 
L 606820,4 miss eviction 
S 648998,4 miss eviction 
L 606824,4 hit 
S 648a98,4 miss eviction 
L 606828,4 hit 
S 648b98,4 miss eviction 
L 60682c,4 hit 
S 648c98,4 miss eviction 
L 606830,4 hit 
S 648d98,4 miss eviction 
L 606834,4 hit 
S 648e98,4 miss eviction 
L 606838,4 hit 
S 648f98,4 miss eviction 
L 60683c,4 hit 
S 649098,4 miss eviction 
L 606840,4 miss eviction 
S 64519c,4 miss eviction 
L 606844,4 hit 
S 64529c,4 miss eviction 
L 606848,4 hit 
S 64539c,4 miss eviction 
L 60684c,4 hit 
S 64549c,4 miss eviction 
L 606850,4 hit 
S 64559c,4 miss eviction 
L 606854,4 hit 
S 64569c,4 miss eviction 
L 606858,4 hit 
S 64579c,4 miss eviction 
L 60685c,4 hit 
S 64589c,4 miss eviction 
L 606860,4 miss eviction 
S 64599c,4 miss eviction 
L 606864,4 hit 
S 645a9c,4 miss eviction 
L 606868,4 hit 
S 645b9c,4 miss eviction 
L 60686c,4 hit 
S 645c9c,4 miss eviction 
L 606870,4 hit 
S 645d9c,4 miss eviction 
L 606874,4 hit 
S 645e9c,4 miss eviction 
L 606878,4 hit 
S 645f9c,4 miss eviction 
L 60687c,4 hit 
S 64609c,4 miss eviction 
L 606880,4 miss eviction 
S 64619c,4 miss eviction 
L 606884,4 hit 
S 64629c,4 miss eviction 
L 606888,4 hit 
S 64639c,4 miss eviction 
L 60688c,4 hit 
S 64649c,4 miss eviction 
L 606890,4 miss eviction 
S 64659c,4 miss eviction 
L 606894,4 hit 
S 64669c,4 miss eviction 
L 606898,4 hit 
S 64679c,4 miss eviction 
L 60689c,4 hit 
S 64689c,4 miss eviction 
L 6068a0,4 miss eviction 
S 64699c,4 miss eviction 
L 6068a4,4 hit 
S 646a9c,4 miss eviction 
L 6068a8,4 hit 
S 646b9c,4 miss eviction 
L 6068ac,4 hit 
S 646c9c,4 miss eviction 
L 6068b0,4 hit 
S 646d9c,4 miss eviction 
L 6068b4,4 hit 
S 646e9c,4 miss eviction 
L 6068b8,4 hit 
S 646f9c,4 miss eviction 
L 6068bc,4 hit 
S 64709c,4 miss eviction 
L 6068c0,4 miss eviction 
S 64719c,4 miss eviction 
L 6068c4,4 hit 
S 64729c,4 miss eviction 
L 6068c8,4 hit 
S 64739c,4 miss eviction 
L 6068cc,4 hit 
S 64749c,4 miss eviction 
L 6068d0,4 hit 
S 64759c,4 miss eviction 
L 6068d4,4 hit 
S 64769c,4 miss eviction 
L 6068d8,4 hit 
S 64779c,4 miss eviction 
L 6068dc,4 hit 
S 64789c,4 miss eviction 
L 6068e0,4 miss eviction 
S 64799c,4 miss eviction 
L 6068e4,4 hit 
S 647a9c,4 miss eviction 
L 6068e8,4 hit 
S 647b9c,4 miss eviction 
L 6068ec,4 hit 
S 647c9c,4 miss eviction 
L 6068f0,4 hit 
S 647d9c,4 miss eviction 
L 6068f4,4 hit 
S 647e9c,4 miss eviction 
L 6068f8,4 hit 
S 647f9c,4 miss eviction 
L 6068fc,4 hit 
S 64809c,4 miss eviction 
L 606900,4 miss eviction 
S 64819c,4 miss eviction 
L 606904,4 hit 
S 64829c,4 miss eviction 
L 606908,4 hit 
S 64839c,4 miss eviction 
L 60690c,4 hit 
S 64849c,4 miss eviction 
L 606910,4 hit 
S 64859c,4 miss eviction 
L 606914,4 hit 
S 64869c,4 miss eviction 
L 606918,4 hit 
S 64879c,4 miss eviction 
L 60691c,4 hit 
S 64889c,4 miss eviction 
L 606920,4 miss eviction 
S 64899c,4 miss eviction 
L 606924,4 hit 
S 648a9c,4 miss eviction 
L 606928,4 hit 
S 648b9c,4 miss eviction 
L 60692c,4 hit 
S 648c9c,4 miss eviction 
L 606930,4 hit 
S 648d9c,4 miss eviction 
L 606934,4 hit 
S 648e9c,4 miss eviction 
L 606938,4 hit 
S 648f9c,4 miss eviction 
L 60693c,4 hit 
S 64909c,4 miss eviction 
L 606940,4 miss eviction 
S 6451a0,4 miss eviction 
L 606944,4 hit 
S 6452a0,4 miss eviction 
L 606948,4 hit 
S 6453a0,4 miss eviction 
L 60694c,4 hit 
S 6454a0,4 miss eviction 
L 606950,4 hit 
S 6455a0,4 miss eviction 
L 606954,4 hit 
S 6456a0,4 miss eviction 
L 606958,4 hit 
S 6457a0,4 miss eviction 
L 60695c,4 hit 
S 6458a0,4 miss eviction 
L 606960,4 miss eviction 
S 6459a0,4 miss eviction 
L 606964,4 hit 
S 645aa0,4 miss eviction 
L 606968,4 hit 
S 645ba0,4 miss eviction 
L 60696c,4 hit 
S 645ca0,4 miss eviction 
L 606970,4 hit 
S 645da0,4 miss eviction 
L 606974,4 hit 
